date,Appliances,Lighting,T1,RH1,T2,RH2,T3,RH3,T4,RH4,T5,RH5,T6,RH6,T7,RH7,T8,RH8,T9,RH9,Temperature,Pressure,Relative Humidity,Wind speed,Visibility,Tdewpoint,rv1,rv2
3/23/2016 13:40,80,0,21.7,38.85,19.6,41.2,22.1,38.63,21.1,37.93,19.67,45.63,9.67,41.2,19.79,34.29,21.5,39.43,19.7,38.29,8.9,756.2,77,4.33,40,5.07,38.98,38.98
3/23/2016 13:50,90,0,21.7,38.79,19.6,41.16,22.07,38.47,21,37.76,19.67,45.5,9.6,43.7,19.79,34.36,21.5,39.63,19.7,38.29,8.85,756.2,78,4.17,40,5.23,37.45,37.45
3/23/2016 14:00,90,0,21.7,38.73,19.6,41.03,22,38.4,21,37.7,19.6,45.26,9.73,44.76,19.79,34.43,21.63,39.83,19.67,38.26,8.8,756.2,79,4,40,5.4,20.68,20.68
3/23/2016 14:10,90,0,21.7,38.73,19.6,41,22,38.36,21,37.7,19.67,45.2,9.89,44.75,19.79,34.57,21.7,39.9,19.67,38.26,8.77,756.13,79,4.17,40,5.35,42.72,42.72
3/23/2016 14:20,100,0,21.7,38.73,19.6,40.93,22,38.29,20.97,37.7,19.6,45,9.86,44.67,19.79,34.66,21.82,39.96,19.67,38.26,8.73,756.07,79,4.33,40,5.3,14.52,14.52
3/23/2016 14:30,100,0,21.6,38.59,19.5,41,22,38.29,20.89,37.7,19.6,45,9.73,45.67,19.79,34.7,21.89,40.16,19.6,38.2,8.7,756,79,4.5,40,5.25,29.16,29.16
3/23/2016 14:40,90,0,21.6,38.59,19.5,41,22,38.2,20.89,37.7,19.6,44.86,10.06,45.33,19.79,34.7,22.03,40.23,19.63,38.29,8.67,755.93,79,4.67,40,5.2,45.06,45.06
3/23/2016 14:50,90,0,21.6,38.59,19.6,40.93,22,38.13,20.89,37.7,19.6,44.73,10.53,42.93,19.73,34.79,22.1,40.29,19.63,38.23,8.63,755.87,79,4.83,40,5.15,24.62,24.62
3/23/2016 15:00,60,0,21.6,38.59,19.6,40.73,22,38.06,20.86,37.56,19.6,44.59,10.53,39.7,19.79,34.73,22.25,40.35,19.67,38.26,8.6,755.8,79,5,40,5.1,36.26,36.26
3/23/2016 15:10,80,0,21.6,38.5,19.6,40.63,22,38,20.79,37.5,19.6,44.59,10.33,39.5,19.79,34.7,22.29,40.4,19.6,38.2,8.55,755.8,80.17,5,40,5.25,45.99,45.99
3/23/2016 15:20,60,0,21.6,38.5,19.6,40.63,21.89,38,20.79,37.4,19.6,44.5,10.3,39.7,19.79,34.63,22.36,40.4,19.6,38.16,8.5,755.8,81.33,5,40,5.4,31.22,31.22
3/23/2016 15:30,70,0,21.57,38.4,19.6,40.59,21.89,38,20.79,37.4,19.6,44.4,10.36,39.57,19.76,34.59,22.5,40.5,19.6,38.09,8.45,755.8,82.5,5,40,5.55,25.96,25.96
3/23/2016 15:40,90,0,21.5,38.4,19.6,40.59,21.89,37.86,20.79,37.36,19.6,44.33,10.5,38.93,19.7,34.59,22.57,40.43,19.67,38.13,8.4,755.8,83.67,5,40,5.7,14.43,14.43
3/23/2016 15:50,100,10,21.5,38.23,19.57,40.36,21.82,37.73,20.79,37.36,19.6,44.29,10.29,38.4,19.73,34.66,22.63,40.33,19.6,38,8.35,755.8,84.83,5,40,5.85,0.12,0.12
3/23/2016 16:00,120,0,21.5,38.16,19.5,40.29,21.76,37.7,20.7,37.4,19.6,44.23,9.87,42.07,19.79,34.93,22.7,40.4,19.6,38.03,8.3,755.8,86,5,40,6,48.44,48.44
3/23/2016 16:10,120,0,21.5,38.09,19.5,40.4,21.76,37.7,20.7,37.6,19.57,44.29,9.53,45.2,19.79,35.23,22.73,40.93,19.6,38.09,8.42,755.8,84.67,5,40,5.9,38.52,38.52
3/23/2016 16:20,110,0,21.5,38.09,19.5,40.47,21.79,37.63,20.79,38,19.57,44.36,9.67,44.9,19.86,35.49,22.79,41.39,19.6,38.2,8.53,755.8,83.33,5,40,5.8,31.66,31.66
3/23/2016 16:30,90,10,21.5,38.2,19.5,40.59,21.79,37.7,20.79,38.2,19.53,44.5,9.93,43.9,19.89,35.83,22.93,41.97,19.6,38.2,8.65,755.8,82,5,40,5.7,44.72,44.72
3/23/2016 16:40,100,20,21.43,38,19.39,40.03,21.79,37.66,20.76,37.73,19.6,44.5,10.07,41.36,19.89,35.97,23,42.03,19.6,38.26,8.77,755.8,80.67,5,40,5.6,14.83,14.83
3/23/2016 16:50,110,10,21.39,37.46,19.32,39.5,21.79,37.59,20.63,37.13,19.57,44.26,10,40.5,19.89,36.03,23,42.29,19.6,38.2,8.88,755.8,79.33,5,40,5.5,40.13,40.13
3/23/2016 17:00,100,10,21.32,37.03,19.29,39.16,21.7,37.33,20.5,36.86,19.5,44.13,10.13,40.3,19.89,36.3,23.07,42.23,19.6,38.26,9,755.8,78,5,40,5.4,7.05,7.05
3/23/2016 17:10,110,10,21.29,36.9,19.23,39.03,21.7,37.2,20.5,37.19,19.5,43.97,10.1,39.92,20,36.5,23.1,41.83,19.6,38.2,8.93,755.82,78.33,5,40,5.38,34.61,34.61
3/23/2016 17:20,100,10,21.29,37.16,19.2,39.13,21.7,37.13,20.6,37.55,19.5,43.9,9.87,40.53,19.95,36.52,23.17,41.57,19.6,38.13,8.87,755.83,78.67,5,40,5.37,42.25,42.25
3/23/2016 17:30,90,10,21.23,37.23,19.13,39.26,21.7,37.2,20.6,37.5,19.5,43.9,9.69,41.46,20,36.66,23.23,41.16,19.57,38.09,8.8,755.85,79,5,40,5.35,33.91,33.91
3/23/2016 17:40,100,10,21.2,37.23,19.17,39.53,21.7,37.2,20.6,37.5,19.5,43.9,9.76,41.46,20,36.79,23.29,41.09,19.5,38.03,8.73,755.87,79.33,5,40,5.33,35.49,35.49
3/23/2016 17:50,110,10,21.2,37.62,19.17,39.66,21.7,37.09,20.5,37.4,19.5,43.9,9.8,41.06,20,36.86,23.29,41.09,19.57,38,8.67,755.88,79.67,5,40,5.32,32.3,32.3
3/23/2016 18:00,100,10,21.29,38.43,19.29,39.83,21.7,37.09,20.57,37.4,19.5,43.83,9.8,40.2,20.03,37.07,23.29,41.03,19.5,38,8.6,755.9,80,5,40,5.3,48.26,48.26
3/23/2016 18:10,190,10,21.29,38.29,19.36,39.97,21.7,37.2,20.57,37.29,19.5,43.83,9.66,40.5,20.1,37.33,23.39,40.9,19.5,37.9,8.5,755.95,80.5,4.5,40,5.3,35.53,35.53
3/23/2016 18:20,210,20,21.39,38.36,19.43,40.13,21.7,37.2,20.5,37.29,19.5,43.9,9.46,41.5,20.1,37.57,23.42,40.75,19.5,37.9,8.4,756,81,4,40,5.3,43.52,43.52
3/23/2016 18:30,140,10,21.46,38.83,19.57,40.26,21.7,37.2,20.5,37.2,19.5,43.93,9.19,42.63,20.17,37.7,23.5,40.63,19.5,37.9,8.3,756.05,81.5,3.5,40,5.3,45.46,45.46
3/23/2016 18:40,100,10,21.63,39.43,19.7,40.46,21.7,37.26,20.5,37.2,19.5,44.02,9.19,43.56,20.2,37.59,23.5,40.73,19.5,37.83,8.2,756.1,82,3,40,5.3,3.95,3.95
3/23/2016 18:50,120,10,21.76,39.3,19.83,40.72,21.79,37.43,20.46,37.16,19.5,44.16,9.07,44.2,20.2,37.59,23.5,40.79,19.5,37.79,8.1,756.15,82.5,2.5,40,5.3,5.89,5.89
3/23/2016 19:00,90,10,21.82,39.09,20,40.79,21.79,37.43,20.39,37.09,19.5,44.29,9,44.33,20.2,37.5,23.6,40.66,19.5,37.79,8,756.2,83,2,40,5.3,39.06,39.06
3/23/2016 19:10,200,10,21.96,39.09,20.07,40.86,21.89,37.5,20.46,37.16,19.5,44.36,8.89,43.6,20.26,37.5,23.6,40.46,19.39,37.7,8,756.23,82.5,2.33,40,5.2,24.89,24.89
3/23/2016 19:20,140,10,22,39.66,20.23,40.86,21.89,37.56,20.46,37.16,19.5,44.43,8.89,43.53,20.29,37.1,23.7,40.29,19.46,37.76,8,756.27,82,2.67,40,5.1,9.15,9.15
3/23/2016 19:30,100,10,22.07,41.4,20.29,40.93,21.93,38,20.39,37.09,19.5,44.56,8.73,43.7,20.29,36.69,23.7,40.16,19.43,37.73,8,756.3,81.5,3,40,5,33.62,33.62
3/23/2016 19:40,120,20,22.13,41.06,20.45,41.2,22,38.33,20.39,37.09,19.5,44.7,8.6,42.9,20.2,36.22,23.7,39.97,19.43,37.73,8,756.33,81,3.33,40,4.9,28.01,28.01
3/23/2016 19:50,130,10,22.2,40.32,20.6,41.23,22.03,38.5,20.39,37.06,19.5,44.83,8.5,42.36,20.2,35.89,23.7,39.9,19.39,37.59,8,756.37,80.5,3.67,40,4.8,40.2,40.2
3/23/2016 20:00,150,10,22.29,39.9,20.6,41.29,22.1,38.43,20.39,37,20.03,62.63,8.5,42.03,20.2,35.53,23.76,39.79,19.39,37.59,8,756.4,80,4,40,4.7,15.87,15.87
3/23/2016 20:10,140,20,22.36,39.76,20.63,41.66,22.2,38.29,20.39,36.97,20.17,53.7,8.5,41.75,20.2,35.27,23.76,39.86,19.46,37.66,7.9,756.43,80.17,3.67,40,4.65,4.62,4.62
3/23/2016 20:20,120,10,22.39,39.79,20.7,41.86,22.2,38.29,20.39,36.9,20.32,49.56,8.46,41.86,20.2,34.97,23.82,39.9,19.39,37.63,7.8,756.47,80.33,3.33,40,4.6,23.27,23.27
3/23/2016 20:30,140,10,22.43,39.77,20.73,41.72,22.2,38.4,20.39,36.79,20.39,47.63,8.33,41.86,20.22,34.93,23.89,39.83,19.39,37.63,7.7,756.5,80.5,3,40,4.55,13.01,13.01
3/23/2016 20:40,120,20,22.5,39.77,20.79,41.46,22.2,38.4,20.29,36.79,20.53,46.2,8.3,42.39,20.29,35.06,23.86,39.4,19.39,37.59,7.6,756.53,80.67,2.67,40,4.5,30.57,30.57
3/23/2016 20:50,110,10,22.53,39.53,20.79,41.1,22.29,38.5,20.29,36.79,20.6,45.32,8.23,42.66,20.32,35.09,23.86,39.2,19.39,37.59,7.5,756.57,80.83,2.33,40,4.45,0.2,0.2
3/23/2016 21:00,90,10,22.6,39.33,20.79,40.9,22.29,38.4,20.29,36.76,20.73,44.42,8.07,43.23,20.46,35.16,23.79,39.06,19.46,37.59,7.4,756.6,81,2,40,4.4,40.46,40.46
3/23/2016 21:10,90,20,22.6,39.16,20.79,40.66,22.29,38.4,20.29,36.7,20.79,43.83,7.87,43.77,20.5,35.23,23.79,39,19.46,37.59,7.33,756.63,81.5,2,40,4.4,30.05,30.05
3/23/2016 21:20,90,20,22.6,39.03,20.79,40.46,22.29,38.29,20.29,36.7,20.76,43.67,7.69,45.26,20.5,35.29,23.76,39.27,19.39,37.5,7.27,756.67,82,2,40,4.4,34.31,34.31
3/23/2016 21:30,90,30,22.63,38.86,20.79,40.36,22.29,38.23,20.29,36.7,20.63,44.53,7.62,45.86,20.6,35.59,23.7,39.47,19.39,37.5,7.2,756.7,82.5,2,40,4.4,18.83,18.83
3/23/2016 21:40,80,40,22.7,38.66,20.79,40.16,22.29,38.16,20.32,37.36,20.46,45.16,7.59,46.3,20.6,35.59,23.6,39.65,19.46,37.56,7.13,756.73,83,2,40,4.4,18.33,18.33
3/23/2016 21:50,80,30,22.63,38.36,20.79,39.97,22.29,38.09,20.53,38.3,20.32,45.5,7.59,46.89,20.5,35.63,23.6,39.86,19.39,37.5,7.07,756.77,83.5,2,40,4.4,12.44,12.44
3/23/2016 22:00,60,30,22.7,38.29,20.79,39.9,22.2,38.03,21.02,38.97,20.29,45.76,7.5,48.03,20.5,35.83,23.6,40.13,19.39,37.5,7,756.8,84,2,40,4.4,13.88,13.88
3/23/2016 22:10,70,20,22.6,38.23,20.7,40.03,22.2,38.09,21.62,38.77,20.2,46.23,7.5,49.03,20.5,36.03,23.57,40.5,19.39,37.56,6.82,756.83,84.5,2,38.17,4.3,22.19,22.19
3/23/2016 22:20,50,30,22.6,38.29,20.63,40.09,22.1,38.13,22.23,38.56,20.2,46.69,7.37,49.93,20.5,36.22,23.5,40.9,19.43,37.96,6.63,756.87,85,2,36.33,4.2,33.82,33.82
3/23/2016 22:30,80,20,22.6,38.4,20.6,40.13,22.1,38.2,22.76,38.43,20.1,47.07,7.3,50.13,20.5,36.29,23.5,41.69,19.43,38.09,6.45,756.9,85.5,2,34.5,4.1,44.43,44.43
3/23/2016 22:40,50,20,22.53,38.4,20.53,40.26,22.1,38.2,23,37.93,20.03,47.2,7.06,50,20.5,36.36,23.5,41.97,19.43,38.23,6.27,756.93,86,2,32.67,4,47.51,47.51
3/23/2016 22:50,70,20,22.57,38.4,20.45,40.5,22.1,38.2,23,37.73,20,47.43,7,50,20.46,36.47,23.5,42.23,19.5,38.36,6.08,756.97,86.5,2,30.83,3.9,45.85,45.85
3/23/2016 23:00,60,20,22.5,38.47,20.36,40.59,22,38.09,22.89,37.83,20,47.56,7.05,50.45,20.39,36.4,23.5,42.49,19.39,38.4,5.9,757,87,2,29,3.8,45.26,45.26
3/23/2016 23:10,60,30,22.5,38.53,20.29,40.72,22,38.09,22.82,37.83,20,47.73,7.06,50.6,20.39,36.63,23.39,42.63,19.39,38.48,5.9,756.98,87,1.83,28.5,3.82,17.81,17.81
3/23/2016 23:20,50,20,22.43,38.53,20.2,40.73,22,38.2,22.79,37.83,19.93,47.86,6.93,50.99,20.39,36.7,23.39,42.76,19.39,38.5,5.9,756.97,87,1.67,28,3.83,28.49,28.49
3/23/2016 23:30,40,10,22.46,38.59,20.2,40.86,22,38.2,22.73,37.9,19.89,48,6.76,51.53,20.39,36.7,23.29,42.93,19.39,38.59,5.9,756.95,87,1.5,27.5,3.85,5.78,5.78
3/23/2016 23:40,20,0,22.39,38.62,20.1,40.93,22.07,38.26,22.65,37.85,19.89,48.06,6.69,52.2,20.39,36.8,23.29,43.06,19.39,38.59,5.9,756.93,87,1.33,27,3.87,12.09,12.09
3/23/2016 23:50,50,0,22.32,38.9,20.1,41.06,22.07,38.26,22.57,37.56,19.89,48.2,6.69,52.43,20.39,36.97,23.2,43.5,19.39,38.73,5.9,756.92,87,1.17,26.5,3.88,7.16,7.16
3/24/2016 0:00,50,0,22.29,39.2,20,41.2,22.1,38.43,22.43,37.43,19.89,48.26,6.69,52.43,20.39,37.09,23.2,43.83,19.39,38.86,5.9,756.9,87,1,26,3.9,40.45,40.45
3/24/2016 0:10,50,0,22.29,39.2,20,41.2,22.1,38.5,22.36,37.29,19.79,48.2,6.62,52.57,20.39,37.09,23.1,44.23,19.39,39.09,5.98,756.9,86.5,1.17,26.5,3.9,40.44,40.44
3/24/2016 0:20,50,0,22.29,39.2,19.89,41.29,22.17,38.5,22.23,37.23,19.79,48.26,6.62,52.97,20.39,37.09,23.1,44.49,19.39,39.09,6.07,756.9,86,1.33,27,3.9,10.72,10.72
3/24/2016 0:30,50,0,22.23,39.13,19.82,41.29,22.2,38.59,22.1,37.2,19.79,48.29,6.62,52.86,20.39,37.09,23.07,45.13,19.39,39.36,6.15,756.9,85.5,1.5,27.5,3.9,7.1,7.1
3/24/2016 0:40,60,0,22.2,39.09,19.76,41.33,22.2,38.66,22.03,37.2,19.73,48.29,6.62,52.6,20.39,37.2,23.07,45.4,19.39,39.56,6.23,756.9,85,1.67,28,3.9,35.49,35.49
3/24/2016 0:50,50,0,22.2,39.09,19.7,41.4,22.2,38.7,21.96,37.23,19.7,48.29,6.59,52.66,20.39,37.2,23,45.4,19.43,39.77,6.32,756.9,84.5,1.83,28.5,3.9,31.57,31.57
3/24/2016 1:00,60,0,22.2,39,19.67,41.36,22.26,38.76,21.89,37.29,19.7,48.29,6.53,52.86,20.39,37.4,23,45.6,19.43,39.97,6.4,756.9,84,2,29,3.9,31.47,31.47
3/24/2016 1:10,50,0,22.13,39,19.6,41.36,22.29,38.79,21.79,37.2,19.7,48.29,6.59,53.13,20.39,37.4,23,45.8,19.5,40.13,6.27,756.87,85.17,1.83,27.83,3.95,43.23,43.23
3/24/2016 1:20,50,0,22.1,39,19.6,41.36,22.29,38.79,21.73,37.2,19.7,48.33,6.53,53.33,20.39,37.5,22.96,46.07,19.43,40.26,6.13,756.83,86.33,1.67,26.67,4,10.34,10.34
3/24/2016 1:30,50,0,22.03,38.93,19.53,41.29,22.29,38.79,21.67,37.16,19.7,48.4,6.47,53.83,20.39,37.56,22.89,46.2,19.39,40.4,6,756.8,87.5,1.5,25.5,4.05,36.43,36.43
3/24/2016 1:40,50,0,22,38.86,19.5,41.29,22.29,38.86,21.6,37.09,19.7,48.4,6.33,54.36,20.39,37.59,22.89,46.36,19.39,40.47,5.87,756.77,88.67,1.33,24.33,4.1,6.9,6.9
3/24/2016 1:50,50,0,22,38.86,19.5,41.29,22.29,38.9,21.5,37.09,19.7,48.4,6.3,54.9,20.39,37.59,22.82,46.5,19.46,40.66,5.73,756.73,89.83,1.17,23.17,4.15,18.44,18.44
3/24/2016 2:00,50,0,22,38.9,19.39,41.25,22.36,38.9,21.5,37.09,19.7,48.4,6.4,54.97,20.39,37.7,22.89,46.59,19.46,40.72,5.6,756.7,91,1,22,4.2,16.5,16.5
3/24/2016 2:10,50,0,21.93,38.83,19.39,41.29,22.39,38.93,21.39,37.09,19.63,48.33,6.4,54.83,20.46,37.83,22.82,46.53,19.5,40.79,5.58,756.68,91,1,29.17,4.2,25.95,25.95
3/24/2016 2:20,60,0,21.89,38.79,19.32,41.29,22.39,39,21.32,37.16,19.6,48.29,6.43,54.59,20.5,37.76,22.79,46.53,19.5,40.87,5.57,756.67,91,1,36.33,4.2,21.37,21.37
3/24/2016 2:30,60,0,21.89,38.79,19.29,41.36,22.39,38.9,21.29,37.2,19.6,48.36,6.43,54.53,20.43,37.7,22.79,46.53,19.5,40.97,5.55,756.65,91,1,43.5,4.2,45.73,45.73
3/24/2016 2:40,50,0,21.89,38.79,19.29,41.36,22.39,38.97,21.29,37.2,19.6,48.4,6.37,54.83,20.46,37.7,22.79,46.4,19.5,41.03,5.53,756.63,91,1,50.67,4.2,46.24,46.24
3/24/2016 2:50,40,0,21.82,38.72,19.26,41.5,22.39,38.9,21.26,37.26,19.6,48.4,6.3,55.3,20.39,37.7,22.79,46.33,19.5,41.09,5.52,756.62,91,1,57.83,4.2,30.71,30.71
3/24/2016 3:00,50,0,21.79,38.7,19.2,41.5,22.39,38.97,21.2,37.2,19.6,48.4,6.3,55.5,20.39,37.9,22.79,46.16,19.5,41.23,5.5,756.6,91,1,65,4.2,27.3,27.3
3/24/2016 3:10,50,0,21.79,38.73,19.17,41.53,22.39,39,21.13,37.2,19.53,48.4,6.23,55.56,20.5,38.09,22.73,46.09,19.5,41.29,5.42,756.58,91.33,1,65,4.15,3.3,3.3
3/24/2016 3:20,50,0,21.79,38.79,19.1,41.66,22.42,39.02,21.1,37.2,19.6,48.4,6.19,55.83,20.5,38.03,22.7,46.06,19.5,41.4,5.33,756.57,91.67,1,65,4.1,20.58,20.58
3/24/2016 3:30,50,0,21.7,38.79,19.1,41.7,22.43,39.03,21.1,37.26,19.53,48.4,6.12,55.9,20.5,38.13,22.7,45.93,19.5,41.4,5.25,756.55,92,1,65,4.05,48.89,48.89
3/24/2016 3:40,50,0,21.7,38.79,19.03,41.63,22.39,39,21,37.2,19.5,48.4,6.09,56.1,20.5,38.13,22.7,45.79,19.53,41.5,5.17,756.53,92.33,1,65,4,9.84,9.84
3/24/2016 3:50,50,0,21.7,38.79,19,41.7,22.46,39.06,21,37.2,19.5,48.4,6.09,56.36,20.39,38.09,22.7,45.79,19.53,41.56,5.08,756.52,92.67,1,65,3.95,18.36,18.36
3/24/2016 4:00,40,0,21.7,38.79,19,41.7,22.5,39.09,21,37.2,19.5,48.4,6.09,56.29,20.46,38.09,22.63,45.59,19.6,41.59,5,756.5,93,1,65,3.9,43.14,43.14
3/24/2016 4:10,20,0,21.6,38.7,18.89,41.79,22.5,39.03,21,37.2,19.5,48.4,6.09,56.23,20.5,38.09,22.63,45.46,19.53,41.59,5.07,756.45,92.67,1.17,65,3.92,10.04,10.04
3/24/2016 4:20,30,0,21.6,38.7,18.89,41.79,22.46,39.06,20.89,37.2,19.5,48.35,6.03,56.23,20.5,38.09,22.6,45.26,19.6,41.63,5.13,756.4,92.33,1.33,65,3.93,28.6,28.6
3/24/2016 4:30,30,0,21.6,38.7,18.89,41.93,22.39,39,20.89,37.26,19.5,48.29,6.03,56.5,20.39,37.97,22.6,45.2,19.6,41.7,5.2,756.35,92,1.5,65,3.95,21.47,21.47
3/24/2016 4:40,50,0,21.53,38.7,18.89,42,22.36,39,20.89,37.2,19.5,48.29,5.95,56.65,20.39,37.97,22.6,45.2,19.6,41.73,5.27,756.3,91.67,1.67,65,3.97,12.92,12.92
3/24/2016 4:50,50,0,21.5,38.7,18.86,42,22.29,39.06,20.82,37.13,19.5,48.29,6,56.83,20.5,38.2,22.6,45.16,19.6,41.79,5.33,756.25,91.33,1.83,65,3.98,35.88,35.88
3/24/2016 5:00,60,0,21.5,38.7,18.79,42,22.29,39.09,20.79,37.09,19.5,48.29,6,56.9,20.43,38.2,22.6,45.16,19.6,41.79,5.4,756.2,91,2,65,4,30.95,30.95
3/24/2016 5:10,60,0,21.5,38.73,18.79,42.05,22.29,39.09,20.79,37.09,19.46,48.26,5.97,56.86,20.43,38.2,22.57,45.09,19.6,41.79,5.42,756.2,90.67,2,65,3.97,48.06,48.06
3/24/2016 5:20,50,0,21.5,38.73,18.76,42.13,22.29,39.09,20.79,37.09,19.39,48.2,5.9,57,20.43,38.13,22.5,45.03,19.6,41.9,5.43,756.2,90.33,2,65,3.93,8.83,8.83
3/24/2016 5:30,50,0,21.5,38.73,18.7,42.2,22.36,39.09,20.73,37.09,19.43,48.23,5.9,57.23,20.46,38.22,22.5,44.86,19.6,41.9,5.45,756.2,90,2,65,3.9,31.86,31.86
3/24/2016 5:40,50,0,21.43,38.73,18.7,42.23,22.39,39.13,20.76,37.09,19.5,48.29,5.9,57.43,20.46,38.16,22.5,44.79,19.6,41.97,5.47,756.2,89.67,2,65,3.87,16.48,16.48
3/24/2016 5:50,50,0,21.39,38.7,18.7,42.29,22.39,39.2,20.7,37.09,19.39,48.09,5.9,57.53,20.46,38.16,22.39,44.66,19.6,42,5.48,756.2,89.33,2,65,3.83,37.55,37.55
3/24/2016 6:00,50,0,21.39,38.7,18.7,42.29,22.39,39.13,20.7,37.09,19.39,48.16,5.9,57.72,20.39,38.16,22.39,44.59,19.6,42,5.5,756.2,89,2,65,3.8,17.74,17.74
3/24/2016 6:10,80,0,21.39,38.8,18.63,42.23,22.39,39.2,20.7,37.09,19.39,48.09,5.87,58,20.39,38.2,22.39,44.53,19.6,42.03,5.52,756.22,88.83,2,65,3.78,1.26,1.26
3/24/2016 6:20,50,0,21.39,39.23,18.6,42.57,22.29,38.93,20.63,37.03,19.39,48.09,5.8,58.06,20.39,38.2,22.39,44.53,19.6,42.09,5.53,756.23,88.67,2,65,3.77,10.34,10.34
3/24/2016 6:30,50,10,21.39,39.49,18.6,42.9,22.29,38.7,20.6,37,19.39,48.2,5.8,58.23,20.39,38.13,22.39,44.53,19.6,42.09,5.55,756.25,88.5,2,65,3.75,21.14,21.14
3/24/2016 6:40,70,0,21.39,39.53,18.6,43.16,22.23,38.53,20.6,37,19.39,48.2,5.8,58.29,20.39,38.19,22.39,44.59,19.6,42.09,5.57,756.27,88.33,2,65,3.73,14.1,14.1
3/24/2016 6:50,60,0,21.39,39.47,18.6,43.36,22.2,38.43,20.6,37,19.37,48.2,5.8,58.57,20.39,38.4,22.36,44.7,19.6,42.16,5.58,756.28,88.17,2,65,3.72,29.71,29.71
3/24/2016 7:00,100,0,21.39,39.4,18.57,43.53,22.2,38.43,20.6,37,19.36,48.2,5.8,58.9,20.5,38.73,22.29,44.76,19.6,42.16,5.6,756.3,88,2,65,3.7,42.24,42.24
3/24/2016 7:10,60,0,21.39,39.53,18.5,43.59,22.2,38.4,20.6,37.03,19.39,48.23,5.9,59.26,20.5,38.93,22.36,45.13,19.6,42.26,5.72,756.35,87.5,1.83,57.5,3.75,48.26,48.26
3/24/2016 7:20,50,0,21.39,39.73,18.6,43.79,22.13,38.33,20.6,37.03,19.39,48.23,5.97,59.33,20.5,38.76,22.36,45.13,19.6,42.2,5.83,756.4,87,1.67,50,3.8,26.32,26.32
3/24/2016 7:30,40,0,21.39,39.93,18.6,43.93,22.2,38.4,20.57,37.09,19.39,48.25,6.05,59.59,20.43,38.5,22.29,44.6,19.6,42.06,5.95,756.45,86.5,1.5,42.5,3.85,17.13,17.13
3/24/2016 7:40,40,0,21.39,40.09,18.57,44.13,22.2,38.4,20.5,37.09,19.39,48.23,6.23,59.5,20.46,38.19,22.23,44.07,19.6,42,6.07,756.5,86,1.33,35,3.9,1.34,1.34
3/24/2016 7:50,30,0,21.39,40.09,18.57,44.13,22.17,38.5,20.5,37.09,19.39,48.29,6.37,59.43,20.39,37.86,22.2,43.55,19.57,41.86,6.18,756.55,85.5,1.17,27.5,3.95,25.45,25.45
3/24/2016 8:00,30,0,21.29,40,18.5,44.09,22.1,38.5,20.5,37.09,19.32,48.29,6.5,59.36,20.39,37.66,22.2,43.22,19.5,41.73,6.3,756.6,85,1,20,4,11.79,11.79
3/24/2016 8:10,40,0,21.29,40,18.5,44.03,22.1,38.4,20.5,37.09,19.32,48.29,6.5,59.23,20.39,37.53,22.2,43.03,19.5,41.56,6.33,756.62,84.67,1.33,20.33,3.97,38.45,38.45
3/24/2016 8:20,20,0,21.29,39.93,18.55,44,22.1,38.4,20.5,37.09,19.39,48.29,6.59,59.06,20.32,37.36,22.17,42.86,19.5,41.43,6.37,756.63,84.33,1.67,20.67,3.93,31.84,31.84
3/24/2016 8:30,60,0,21.29,39.93,18.5,43.9,22.07,38.36,20.43,37.13,19.32,48.29,6.66,58.8,20.39,37.23,22.1,42.73,19.5,41.26,6.4,756.65,84,2,21,3.9,26.93,26.93
3/24/2016 8:40,50,0,21.29,39.93,18.5,43.9,22,38.29,20.5,37.2,19.29,48.29,6.83,58.36,20.39,37.06,22.1,42.56,19.5,41.1,6.43,756.67,83.67,2.33,21.33,3.87,33.5,33.5
3/24/2016 8:50,60,20,21.29,39.93,18.53,43.79,22,38.29,20.46,37.16,19.29,48.29,6.9,57.96,20.32,36.93,22.1,42.43,19.5,41,6.47,756.68,83.33,2.67,21.67,3.83,44.02,44.02
3/24/2016 9:00,60,20,21.2,39.9,18.53,43.79,22,38.29,20.46,37.22,19.29,48.29,7.03,57.42,20.29,36.76,22.1,42.36,19.5,40.86,6.5,756.7,83,3,22,3.8,3.36,3.36
3/24/2016 9:10,60,20,21.2,39.9,18.6,43.76,22,38.29,20.75,37.4,19.29,48.23,7.16,56.83,20.29,36.7,22.1,42.29,19.5,40.73,6.58,756.73,82.33,2.83,22.33,3.77,31.75,31.75
3/24/2016 9:20,60,30,21.2,39.9,18.6,43.76,22,38.29,20.82,37.57,19.29,48.2,7.33,56.06,20.29,36.59,22.07,42.16,19.5,40.66,6.67,756.77,81.67,2.67,22.67,3.73,25.92,25.92
3/24/2016 9:30,60,20,21.2,39.86,18.6,43.7,22,38.29,20.89,37.76,19.29,48.2,7.47,55.13,20.29,36.4,22,42.03,19.43,40.46,6.75,756.8,81,2.5,23,3.7,43.02,43.02
3/24/2016 9:40,70,20,21.2,39.79,18.6,43.63,22,38.23,20.93,37.83,19.29,48.09,7.56,54.3,20.29,36.33,22,41.9,19.39,40.36,6.83,756.83,80.33,2.33,23.33,3.67,12.67,12.67
3/24/2016 9:50,60,20,21.2,39.79,18.6,43.56,22,38.2,21,37.97,19.29,48.09,7.83,53.7,20.29,36.26,22,41.83,19.39,40.29,6.92,756.87,79.67,2.17,23.67,3.63,7.15,7.15
